DATE,Y,YM,M,W,D,YMW,Rain_inches,Wind_Direct,Temp_Atmo,Temp_RawWW,Temp_EffW,WFLow_MDG,Elect_Use_kWh,USD_per_MG,TSS_ER,TSS_EP,TSS_EE,TSS_LOAD_EE,TSS_Removal_lbPday,BOD5_ER,BOD5_EP,BOD5_EE,BOD5_LOAD_EE,BOD5_Remov_lbPday,NH3_ER,NH3_EE,NH3_LOAD_EE,NH3_Remov_lbPday,FECAL_EE,pH_ER,pH_EE,DO_EE,SO2_resid_EE,Cl2_Resid1,Cl2_Resid2,Comments,Sludge_RecyledPlusDeH2O_galx1000,Sludge_WASTED_gal,Sludge_PRIMARY_gal,TSS_EOD1,TSS_EOD2,TSS_EODRS,SettlePercent_HRS_30min_OD1,SettlePercent_HRS_30min_OD2,SVI_Avge_OD2,Vsperc_EOD1,Vsperc_EOD2,Vsperc_ODRS,SlugdeAge_OD1_2,SludgeAge_7dayAVG,FoodtoMass_OD1_2,FoodToMass_7dayAVG,Height_in_OD1,Height_in_OD2,AMPS_OD1,AMPS_OD2,DO_OD1_AM,DO_OD1_PM,DO_OD1_AVG,DO_OD2_AM,DO_OD2_PM,DO_OD2_AVG,NH3_OD1_AM,NH3_OD1_PM,NH3_OD2_AM,NH3_OD2_PM,NH3_OD2_AVG
6/30/19,2019,20196,6,5,,201965,0,W,89,84,84,2.473,6560,141.0267206,,,,,,,,,,,,,,,,6.9,6.3,6.2,0,3.258333333,3.341666667,GB,1712,27819,11250,,,,39,42,,,,,,10.15370967,,0.459118099,18,19,83,86,0.9,1.2,1.05,0.8,1.1,0.95,1.2,0.2,1.2,0.2,0.7
7/1/19,2019,20197,7,1,,201971,0,NW,93,84,84,2.548,7200,149.9294118,,,,,,,,,,,,,,,,7.1,6.4,6.1,0,2.65,2.725,CL,1105,29725,11250,,,,50,41,,,,,,10.46748422,,0.449073749,18,19,80,85,1.1,1.3,1.2,1.1,1.1,1.1,1.2,0.2,3.6,0.2,1.3
7/2/19,2019,20197,7,1,,201971,0,SW,87,84,84,2.356,7200,162,140,118,4,78.7,2676.8064,145,150,2,39.4,2814.5832,30,0.4,7.9,582.59904,52,7.1,6.1,6,0,2.716666667,3,CL,918,31542,11250,4960,6160,15000,34,41,67.55341433,0.583,0.59,,,10.0058525,,0.258416728,18,19,80,85,0.7,1,0.85,0.4,0.8,0.6,1.2,0.2,1.2,0.2,0.7
7/3/19,2019,20197,7,1,,201971,0.26,SE,89,85,85,2.494,5600,119.4216867,,,,,,,,,,,,,,,,7.3,6.3,6,0,2.708333333,2.658333333,NB,860,30310,11250,,,,45,43,,,,,,10.57978184,,0.260850629,18,19,80.5,84.5,0.7,1.6,1.15,0.5,1.2,0.85,1.2,0.2,1.2,0.2,0.7
7/4/19,2019,20197,7,1,,201971,0,SW,92,87,86,2.278,6560,152.7789474,408,273,2.5,47.5,7710.6636,297,,2,38,5609.484,18,0.4,7.6,334.66752,1930,7.2,6.5,6.1,0,1.783333333,2.016666667,NB,960,31906,11250,,,,36,40,,,,,,10.58497442,,0.196490013,18,19,80,85,0.7,1,0.85,0.6,1,0.8,1.4,0.4,1.4,0.4,0.9
7/5/19,2019,20197,7,1,,201971,0,SW,95,84,84,2.404,6880,152.22,,,,,,,,,,,,,,,,7.1,6.3,5.5,0,2.458333333,2.841666667,JS,955,30059,11250,,,,40,44,,,,,,10.511563,,0.166079807,18,19,80,85,0.7,1.3,1,0.7,1.3,1,2.4,0.2,2.4,0.2,1.3
7/6/19,2019,20197,7,1,,201971,0,SE,96,84,84,2.33,6720,153.1467811,,,,,,,,,,,,,,,,7.2,6.2,5.3,0,2.609090909,2.836363636,JS,1055,30394,11250,,,,41,43,,,,,,10.92527965,,0.147084320,18,19,80,85,0.8,1,0.9,0.7,0.9,0.8,1.2,0.2,2.4,0.2,1
7/7/19,2019,20197,7,1,,201971,0,NW,98,84,84,2.27,6560,153.4519824,,,,,,,,,,,,,,,,7.1,6.2,5.4,0,2.291666667,2.466666667,JS,947,31269,11250,,,,40,42,,,,,,10.79728854,,0.145341615,18,19,80,85,0.9,1,0.95,0.9,0.9,0.9,1.2,0.2,1.2,0.2,0.7
7/8/19,2019,20197,7,2,,201972,0,SW,93,84,84,2.41,5920,130.4365145,,,,,,,,,,,,,,,,7.2,6.4,5.8,0,2.491666667,2.7,GB,959,22156,11250,,,,38,41,,,,,,11.05106133,,0.144121721,18,19,81.5,85,0.7,0.8,0.75,0.5,0.7,0.6,1.2,0.2,1.2,0.2,0.7
7/9/19,2019,20197,7,2,,201972,0,SW,97,84,84,2.35,6880,155.4587234,156,112,4,78.4,2979.048,148,152,2,39.2,2861.454,25,2,39.2,450.777,2,7.5,6.3,5.6,0,2.825,3.116666667,GB,957,27372,11250,5440,5880,17000,41,40,71.69742897,0.573,0.57,,,10.55656946,,0.146188992,18,19,80,83.5,0.6,0.6,0.6,0.4,0.7,0.55,1.2,0.2,1.2,0.4,0.75
7/10/19,2019,20197,7,2,,201972,0.15,SW,90,84,84,2.504,6880,146.1312,,,,,,,,,,,,,,,,7.2,6.2,5.8,0,2.633333333,3,CL,1188,31219,11250,,,,42,42,,,,,,10.05851547,,0.146277431,18,19,80,85,0.8,0.8,0.8,0.8,0.7,0.75,1.2,0.2,1.2,0.2,0.7
7/11/19,2019,20197,7,2,,201972,0.2,NW,92,84,84,2.503,6080,129.1392,,,4,83.4,,,,2.4,50,,16,0.96,20,313.584,3,7.2,6.3,5.5,0,2.716666667,2.883333333,CL,1493,30343,11250,5120,5200,14700,36,37,70.73317308,,,,,10.28593076,,0.103149398,18,19,80,85,0.5,1,0.75,0.3,0.8,0.55,1.2,0.2,1.2,0.2,0.7
7/12/19,2019,20197,7,2,,201972,0.03,NE,89,86,86,2.589,6560,134.4926641,,,,,,,,,,,,,,,,7.1,6.4,6,0,2.891666667,2.65,NB,1409,37300,11250,,,,29,34,,,,,,10.03096641,,0.104318753,18,19,80,84.5,0.5,1,0.75,0.4,1.2,0.8,1.2,0.4,1.2,0.4,0.8
7/13/19,2019,20197,7,2,,201972,1.21,NE,78,84,84,3.423,6240,96.88421053,,,,,,,,,,,,,,,,7.2,6.8,5.7,0,2.158333333,2.125,NB,1093,4889,11250,,,,29,34,,,,,,11.16643652,,0.111027157,18,19,82.5,85.5,0.9,0.9,0.9,0.9,1,0.95,3.6,0.4,3.6,0.4,2
7/14/19,2019,20197,7,2,,201972,4.94,SE,73,80,80,13.398,7680,30.43343284,,,,,,,,,,,,,,,,6.4,6.7,6.4,0,1.4,1.566666667,NB,2826,0,11250,,,,,,,,,,,12.76760694,,0.179526727,18,19,,,1.8,2.1,1.95,1.9,2.5,2.2,2.4,,2.4,,
7/15/19,2019,20197,7,3,,201973,0.38,SW,84,84,84,7.24,8000,58.67403315,,,,,,,,,,,,,,,,6.9,6.8,5.3,0,0.966666667,1.641666667,JS,2452,25899,11250,,,,20,20,,,,,,13.04657442,,0.209252956,18,19,83.5,87.5,1.6,0.9,1.25,1.7,0.8,1.25,2.4,2.4,2.4,2.4,2.4
7/16/19,2019,20197,7,3,,201973,0,SW,91,84,84,4.244,7680,96.18113208,102,84,4,141.4,3465.4368,111,99,2,70.7,3854.4144,15,0.4,14.1,516.27936,6,7.1,6.4,6.2,0,2.625,2.925,JS,2068,32663,11250,4680,4280,11300,20,22,47.06845595,0.579,0.566,,,12.78650221,,0.185617268,18,19,80,85,0.9,0.9,0.9,0.9,0.8,0.85,3.6,0.2,3.6,0.2,1.9
7/17/19,2019,20197,7,3,,201973,0,SW,93,84,84,3.651,7360,107.0728767,,,,,,,,,,,,,,,,7.5,6.2,5.5,0,2.516666667,2.708333333,GB,1403,29787,11250,,,,23,22,,,,,,13.06892215,,0.191564882,18,19,102.5,107.5,1.5,0.8,1.15,1.5,0.8,1.15,1.2,0.4,1.2,0.4,0.8
7/18/19,2019,20197,7,3,,201973,0,S,92,84,84,3.277,4640,75.11707317,,,4,109.4,,,,2,54.7,,15,0.64,17.5,392.820672,25,7.4,6.5,5.7,0,2.458333333,2.908333333,GB,945,19552,11250,5080,4800,18900,23,24,47.63779528,,,,,12.22743804,,0.200167043,18,19,82.5,85,0.7,0.9,0.8,1,1,1,1.2,0.4,1.2,0.4,0.8
7/19/19,2019,20197,7,3,,201973,0,SE,93,84,84,3.006,9440,166.5328904,,,,,,,,,,,,,,,,7.2,6.3,5.9,0,2.216666667,2.483333333,CL,889,27942,11250,,,,31,21,,,,,,11.89225766,,0.202389946,18,19,80,85,1,0.8,0.9,0.9,0.7,0.8,1.2,0.4,1.2,0.4,0.8
7/20/19,2019,20197,7,3,,201973,0.25,SE,87,84,84,3.73,6720,95.66541555,,,,,,,,,,,,,,,,7.3,6.3,5.9,0,2.666666667,2.875,CL,913,21596,11250,,,,23,23,,,,,,12.94829145,,0.204030659,18,19,80,85,0.6,0.6,0.6,0.5,0.6,0.55,1.2,0.4,1.2,0.4,0.8
7/21/19,2019,20197,7,3,,201973,0.05,SE,88,84,84,3.062,8000,138.8235294,,,,,,,,,,,,,,,,7.2,6.2,5.6,0,2.786666667,2.890909091,CL,1012,30131,11250,,,,21,20,,,,,,11.30872328,,0.149304926,18,19,80,85,0.8,0.9,0.85,0.6,1,0.8,1.2,0.4,1.2,0.4,0.8
7/22/19,2019,20197,7,4,,201974,0.81,SW,89,84,84,4.017,5920,78.19701493,,,,,,,,,,,,,,,,7.1,6.8,5.2,0,1.891666667,2.083333333,NB,878,28713,11250,,,,21,20,,,,,,9.989415261,,0.132262676,18,19,82.5,85,0.4,0.4,0.4,0.2,0.2,0.2,1.2,0.2,1.2,0.2,0.7
7/23/19,2019,20197,7,4,,201974,0.05,SW,78,84,85,3.205,6720,111.51,164,80,5.3,141.4,4235.3856,151,83,4.5,120.1,3909.792,12,0.72,19.2,301.04064,6,7.1,6.8,5.8,0,1.925,2.233333333,NB,851,29760,11250,6480,6000,17500,27,28,44.16666667,,,,,10.36724136,,,18,19,81.5,85,0.7,1,0.85,0.5,1,0.75,1.2,0.4,1.2,0.4,0.8
7/24/19,2019,20197,7,4,,201974,0,NE,84,83,83,2.811,6880,130.0099644,,,,,,,,,,,,,,,,7.1,6.4,5.5,0,2.575,2.716666667,JS,661,30116,11250,,,,29,30,,,,,,9.853356651,,,18,19,80,85,0.7,0.8,0.75,0.8,0.9,0.85,1.2,0.2,1.2,0.2,0.7
7/25/19,2019,20197,7,4,,201974,0,NE,89,83,83,2.826,6400,120.0848057,144,83,4,94.4,3304.308,242,,2,47.2,5664.528,13,4.4,103.8,202.97892,5,7.2,6.5,5.6,0,2.708333333,2.891666667,JS,745,30051,11250,4320,3960,15600,21,21,50.82070707,,,,,9.448872318,,,18,19,80,85,0.7,1.1,0.9,0.9,1.2,1.05,1.2,0.4,1.2,0.2,0.75
7/26/19,2019,20197,7,4,,201974,0,SE,91,84,84,2.687,6400,126.3345725,,,,,,,,,,,,,,,,7.2,6.3,5.5,0,2.425,2.683333333,GB,839,27888,11250,,,,22,23,,,,,,9.67722425,,,18,19,82,85.5,0.5,0.1,0.3,0.5,0.1,0.3,1.2,0.2,1.2,0.2,0.7
7/27/19,2019,20197,7,4,,201974,1.13,SE,84,83,83,3.941,7040,94.87918782,,,,,,,,,,,,,,,,7.1,6.4,5.9,0,2.116666667,2.316666667,GB,1684,29111,11250,,,,24,26,,,,,,9.61826222,,,18,19,80,85,0.4,0.6,0.5,0.23,0.5,0.365,1.2,0.2,1.2,0.1,0.675
7/28/19,2019,20197,7,4,,201974,0.72,SE,83,83,83,3.293,6720,108.4595745,,,,,,,,,,,,,,,,7.2,6.4,5.6,0,2.158333333,2.591666667,GB,2159,21829,11250,,,,22,21,,,,,,9.613782966,,,18,19,84.5,87.5,0.3,0.8,0.55,0.3,0.3,0.3,1.2,2.4,1.2,2.6,1.85
7/29/19,2019,20197,7,5,,201975,2.07,SW,92,84,84,5.58,7520,71.56129032,,,,,,,,,,,,,,,,7.3,6.2,5.9,0,2.183333333,2.275,CL,1422,31024,11250,,,,20,19,,,,,,9.548689501,,,18,19,80,85,0.3,0.5,0.4,0.1,0.5,0.3,1.8,,2.4,,
7/30/19,2019,20197,7,5,,201975,0.61,SW,77,84,84,7.076,7520,56.4,64,24,9.5,560.9,3218.0724,63,100,2.6,153.5,3566.45088,7,0.8,47.2,366.09264,66,7.1,6.5,5,0,1.966666667,1.925,CL,2200,30405,11250,3800,4520,11600,20,22,50.65207266,0.568,0.556,,,9.622128867,,0.237239451,18,19,80,85,0.7,1.9,1.3,0.5,2,1.25,1.2,2,1.2,2,1.6
7/31/19,2019,20197,7,5,,201975,0.03,SW,88,85,85,5.189,7360,75.3017341,,,,,,,,,,,,,,,,7.2,6.7,5.4,0,2.558333333,2.875,NB,1793,27777,11250,,,,13,14,,,,,,8.975530595,,0.257247597,18,19,102.5,105,2,1.2,1.6,2,1.5,1.75,0.8,1.2,0.2,1.2,0.85
8/1/19,2019,20198,8,1,,201981,0,SE,87,85,85,3.865,7040,96.84559585,222,148,3,96.6,7050.1356,182,,2.1,67.6,5791.41276,16,0.6,19.3,495.76296,7,7.2,6.5,5.4,0,2.333333333,2.675,NB,1858,25750,11250,4080,4440,9800,20,21,48.15845257,,,,,10.21774513,,0.210552954,18,19,85,88,0.9,1,0.95,1,1.3,1.15,0.1,1.2,0.1,1.2,0.65
8/2/19,2019,20198,8,1,,201981,0.08,SE,88,85,85,3.219,7360,121.3714286,,,,,,,,,,,,,,,,7,6.4,5.6,0,2.466666667,2.7,NB,1573,25255,11250,,,,22,22,,,,,,11.83355353,,0.214081031,18,19,80,85,0.4,0.7,0.55,0.5,0.6,0.55,0.2,1.2,0.2,1.2,0.7
8/3/19,2019,20198,8,1,,201981,0,SE,87,85,85,2.96,7520,134.9027027,,,,,,,,,,,,,,,,7.5,6.6,5.3,0,2.641666667,2.709090909,NB,1287,30871,11250,,,,25,26,,,,,,11.68031541,,0.207557417,18,19,80,85,0.5,0.7,0.6,0.6,0.8,0.7,0.2,1.2,0.2,1.2,0.7
8/4/19,2019,20198,8,1,,201981,0,SW,89,85,85,2.741,6720,130.2306569,,,,,,,,,,,,,,,,7.1,6.5,5.5,0,2.733333333,2.841666667,NB,972,12958,11250,,,,31,30,,,,,,12.55260118,,0.203896205,18,19,80,85,0.5,0.5,0.5,0.6,0.7,0.65,0.2,1.2,0.1,1.2,0.675
8/5/19,2019,20198,8,2,,201982,0.01,SE,91,86,86,2.679,6560,129.9761194,,,,,,,,,,,,,,,,7.2,6.4,6,0,4.691666667,4.908333333,NB,1115,38105,11250,,,,32,32,,,,,,11.72548169,,0.184591635,18,19,82,85,0.2,0.8,0.5,0.2,0.8,0.5,1.2,0.2,1.2,0.2,0.7
8/6/19,2019,20198,8,2,,201982,1.86,SW,86,86,87,4.334,6720,82.40923788,250,132,16,577.8,8450.2548,152,142,7.3,263.6,5225.43534,22,7.5,270.8,523.6269,16,7.3,6.9,5.6,0,6.1,5.95,NB,1743,13203,11250,5160,5000,15100,27,27,53.1627907,0.635,0.626,,,11.6107725,,0.182159323,18,19,80,84,0.5,0.9,0.7,0.5,0.8,0.65,0.8,2.4,0.8,2.4,1.6
8/7/19,2019,20198,8,2,,201982,0.68,NW,90,86,86,4.65,7840,89.52774194,,,,,,,,,,,,,,,,7.1,6.9,5,0,3.216666667,3.541666667,JS,1632,31910,11250,,,,24,25,,,,,,11.82255181,,0.178221531,18,19,101.5,107.5,0.6,0.9,0.75,0.8,0.7,0.75,1.4,0.2,1.4,0.2,0.8
8/8/19,2019,20198,8,2,,201982,0,NW,91,86,86,3.116,7040,119.8153846,116,84,3.4,88.5,2929.94208,142,,2,52,3642.912,20,1.6,41.6,478.78272,15,7.4,7,5.5,0,2.158333333,2.641666667,JS,1293,29810,11250,4320,4840,13300,19,20,42.65189777,,,,,11.71159578,,0.147088232,18,19,80,85,1.2,0.6,0.9,1.2,0.7,0.95,1.2,0.2,1.2,0.2,0.7
8/9/19,2019,20198,8,2,,201982,0,W,93,87,87,2.728,7200,140.043956,,,,,,,,,,,,,,,,7.3,6.8,5.5,0,3.808333333,3.983333333,NB,882,18943,11250,,,,25,25,,,,,,11.17713457,,0.144047168,18,19,100,104,0.3,0.3,0.3,0.4,0.4,0.4,1.8,0.2,1.2,0.2,0.85
8/10/19,2019,20198,8,2,,201982,0,SW,96,87,87,2.453,6560,142.1779592,,,,,,,,,,,,,,,,7.2,6.8,5.6,0,3.075,3.516666667,NB,1121,25524,11250,,,,36,36,,,,,,11.19025925,,0.140881978,18,19,82.5,85,0.3,0.3,0.3,0.3,0.7,0.5,1.2,0.2,1.2,0.2,0.7
8/11/19,2019,20198,8,2,,201982,0,SW,93,88,87,2.487,6880,146.7180723,,,,,,,,,,,,,,,,7.2,6.9,5.5,0,3.041666667,3.816666667,NB,1769,28744,11250,,,,38,36,,,,,,11.31684819,,0.139330414,18,19,81,85,0.3,0.3,0.3,0.3,0.3,0.3,1.2,0.2,1.2,0.2,0.7
8/12/19,2019,20198,8,3,,201983,0,W,93,88,87,2.569,6720,138.8451362,,,,,,,,,,,,,,,,7.2,6.8,5.6,0,2.941666667,4.008333333,JS,932,26319,11250,,,,53,53,,,,,,10.66415588,,0.138647726,18,19,80.5,84,0.2,0.3,0.25,0.3,0.2,0.25,1.2,0.2,1.2,0.2,0.7
8/13/19,2019,20198,8,3,,201983,0,W,96,87,87,2.569,7040,145.4568093,870,790,4.8,102.9,18544.52376,496,446,2,42.9,10588.2972,31,0.92,19.7,644.728704,4,7.5,6.8,5.6,0,2.425,3.316666667,JS,864,31553,11250,6880,7040,22300,44,43,62.51651691,0.536,0.534,,,10.8319423,,0.273433000,18,19,80,85,0.4,0.4,0.4,0.3,0.5,0.4,1.2,0.2,1.2,0.2,0.7
8/14/19,2019,20198,8,3,,201983,1.02,SW,90,86,86,4.043,6400,84.11881188,,,,,,,,,,,,,,,,7.2,6.7,5.7,0,2.341666667,3.016666667,GB,1204,18663,11250,,,,36,34,,,,,,10.74866868,,0.265328329,18,19,80,85,0.4,0.2,0.3,0.2,0.1,0.15,1.2,2.4,1.2,2.4,1.8
8/15/19,2019,20198,8,3,,201983,0.05,SE,90,86,86,3.314,6880,110.370997,340,136,3.4,93.9,9291.97764,216,,3.6,99.4,5863.38696,19,3.5,96.6,427.8837,23,7.1,6.7,5.7,0,3.316666667,3.375,GB,1709,35799,11250,7680,8040,18200,50,52,64.89039179,,,,,11.78123045,,0.232762496,18,19,83,87,0.2,0.2,0.2,0.1,0.1,0.1,1.8,0.2,2.4,0.2,1.15
8/16/19,2019,20198,8,3,,201983,0,NE,92,87,87,2.961,7680,137.772973,,,,,,,,,,,,,,,,7.2,6.9,5.8,0,3.358333333,3.008333333,JS,1137,29276,11250,,,,46,40,,,,,,12.00292311,,0.235418020,18,19,80,85,0.8,0.7,0.75,0.7,0.5,0.6,1.2,0.2,1.2,0.2,0.7
8/17/19,2019,20198,8,3,,201983,0.32,NE,85,86,86,4.94,6400,68.79352227,,,,,,,,,,,,,,,,7.1,6.8,5.5,0,2.3,2.641666667,JS,1758,26580,11250,,,,52,47,,,,,,11.57654855,,0.264166959,18,19,83,84,0.5,0.3,0.4,0.4,0.1,0.25,1.2,,1.2,,
8/18/19,2019,20198,8,3,,201983,0.12,NE,86,86,86,3.912,7040,95.60716113,,,,,,,,,,,,,,,,7.1,6.8,5,0,2.325,2.691666667,JS,1815,28260,11250,,,,31,30,,,,,,11.42436832,,0.280561937,18,19,82.5,86,0.3,1.1,0.7,0.1,1.1,0.6,1.2,0.2,1.2,0.2,0.7
8/19/19,2019,20198,8,4,,201984,0.49,SW,87,85,85,4.06,7360,96.26009852,,,,,,,,,,,,,,,,7.2,6.7,5.4,0,2.05,2.516666667,NB,1677,4265,11250,,,,44,43,,,,,,12.76133215,,0.297765117,18,19,82.5,86,0.8,0.3,0.55,0.7,0.2,0.45,1.2,0.2,1.2,0.2,0.7
8/20/19,2019,20198,8,4,,201984,0,SE,88,86,86,3.611,7360,108.2592798,280,88,6.9,207.7,8222.33094,227,123,2,60.2,6774.165,21,0.44,13.2,619.008144,6,7.1,6.7,5.3,0,2.075,2.533333333,NB,1125,0,11250,7480,7000,22800,50,60,76.27960275,0.552,0.534,,,13.83167636,,0.186376903,18,19,82.5,85.5,0.8,0.8,0.8,0.7,0.9,0.8,1.2,0.2,1.2,0.2,0.7
8/21/19,2019,20198,8,4,,201984,1.7,SW,91,84,84,5.805,7520,68.84689655,,,,,,,,,,,,,,,,7.1,6.7,5.2,0,2.266666667,2.625,JS,1965,27923,11250,,,,48,56,,,,,,14.81704587,,0.198602895,18,19,80,85,1,0.7,0.85,1,0.6,0.8,1.2,,1.2,,
8/22/19,2019,20198,8,4,,201984,0,NE,90,85,85,5.809,7680,70.19070568,180,72,8,387.6,8334.3288,164,,2.8,135.7,7811.01048,13,3.2,155.1,474.86292,46,7,6.7,5.2,0,1.891666667,2.183333333,JS,3428,25641,11250,5640,6200,14300,32,35,56.59460078,,,,,14.47054466,,0.218718858,18,19,80,85,0.3,1.4,0.85,0.2,1.2,0.7,1.2,0.2,1.2,0.2,0.7
8/23/19,2019,20198,8,4,,201984,0.35,SE,88,85,85,4.755,8000,89.24369748,,,,,,,,,,,,,,,,7.1,6.8,5.5,0,2.966666667,3.675,GB,2662,0,11250,,,,40,41,,,,,,16.33563777,,0.231381899,18,19,84.5,86.5,0.9,0.8,0.85,1,0.8,0.9,1.4,0.2,1.2,0.2,0.75
8/24/19,2019,20198,8,4,,201984,0.2,SE,79,85,85,3.974,7520,100.5823678,,,,,,,,,,,,,,,,7,6.8,5.5,0,2.55,2.833333333,GB,2292,24733,11250,,,,50,47,,,,,,16.77968528,,0.224557927,18,19,84.5,87.5,1.4,1,1.2,1.2,1,1.1,1.2,0.2,1.2,0.2,0.7
8/25/19,2019,20198,8,4,,201984,0.28,SE,80,85,85,4.261,7520,93.73521127,,,,,,,,,,,,,,,,7.1,6.8,6.1,0,2.108333333,2.641666667,GB,1793,23777,11250,,,,45,43,,,,,,17.12580044,,0.227020185,18,19,85,88,1.6,1.3,1.45,1.4,1.4,1.4,1.2,0.2,1.2,0.2,0.7
8/26/19,2019,20198,8,5,,201985,0.03,SW,90,85,85,4.887,8640,93.8208589,,,,,,,,,,,,,,,,7.1,6.5,6.1,0,1.866666667,2.533333333,CL,2466,25781,11250,,,,31,30,,,,,,17.3686827,,0.232859254,18,19,80,85,2.1,1.6,1.85,1.8,1.1,1.45,1.2,0.2,1.2,0.2,0.7
8/27/19,2019,20198,8,5,,201985,0,SW,89,85,85,3.54,7040,105.6,120,64,14.3,422.2,3120.64452,144,84,2,59,4192.3512,17,0.6,17.7,484.18704,14,7.2,6.6,5.1,0,2.608333333,3.008333333,CL,1916,27001,11250,7200,7000,15900,43,48,64.1468254,0.565,0.59,,,15.72361483,,0.173956550,18,19,80,85,0.7,1.8,1.25,0.5,1.3,0.9,1.2,0.2,1.2,0.2,0.7
8/28/19,2019,20198,8,5,,201985,1.68,SW,88,87,87,5.93,7200,64.47217538,,,,,,,,,,,,,,,,7.1,6.7,5.3,0,2.608333333,2.966666667,NB,1856,0,11250,,,,57,58,,,,,,16.90464155,,0.174641211,18,19,81,85.5,1,1,1,0.5,0.6,0.55,1.2,,1.2,,
8/29/19,2019,20198,8,5,,201985,0,SE,87,87,87,7.363,8640,62.33478261,102,28,12.7,779.6,5481.44832,69,,5.1,313.1,3922.33536,10,2.4,147.3,466.50624,2,6.9,6.8,6.4,0,0.925,1.741666667,NB,4042,24631,11250,6080,5680,13900,35,40,63.99416234,,,,,16.79549549,,0.126809563,18,19,86,87.5,1.9,0.7,1.3,1.2,0.4,0.8,1.4,0.2,1.4,0.2,0.8
8/30/19,2019,20198,8,5,,201985,0,SE,92,84,84,4.449,8320,99.27910112,,,,,,,,,,,,,,,,7.1,6.7,5.8,0,2.458333333,2.891666667,JS,2599,30049,11250,,,,41,46,,,,,,16.38059977,,0.125677008,18,19,80,85,1.1,1.1,1.1,0.7,0.8,0.75,1.2,0.2,1.2,0.2,0.7
8/31/19,2019,20198,8,5,,201985,0,SE,91,85,85,3.38,7680,120.6532544,,,,,,,,,,,,,,,,7.1,6.6,5.5,0,2.791666667,3.363636364,JS,2815,30890,11250,,,,40,40,,,,,,14.18461331,,0.123521502,18,19,80,85,1.3,1.1,1.2,1.2,1.2,1.2,1.2,0.2,1.2,0.2,0.7
9/1/19,2019,20199,9,1,,201991,0,NE,91,85,85,3.15,7040,118.6742857,,,,,,,,,,,,,,,,7.1,6.7,5.5,0,3.566666667,3.625,JS,2371,30490,11250,,,,50,52,,,,,,13.87006067,,0.119466226,18,19,80,85,0.7,0.8,0.75,0.7,1.1,0.9,1.2,0.2,1.2,0.2,0.7
9/2/19,2019,20199,9,2,,201992,0.11,NE,90,84,84,2.886,6720,123.4712803,,,,,,,,,,,,,,,,7.4,6.5,5.8,0,4.55,4.866666667,GB,2733,0,11250,,,,52,53,,,,,,15.59569841,,0.112159423,18,19,82.5,86,1.2,1,1.1,1.2,1,1.1,1.2,0.2,1.2,0.2,0.7
9/3/19,2019,20199,9,2,,201992,0,E,92,85,85,2.902,7360,134.7641379,300,64,4,96.7,7159.056,264,122,2,48.4,6336.732,21,0.4,9.7,498.2316,2,7.2,6.5,5.6,0,4.133333333,4.541666667,GB,2142,28915,11250,6640,6720,13100,63,61,92.8266638,0.548,0.544,,,16.81265858,,0.187670235,18,19,82.5,85.5,1.1,0.9,1,1.3,1,1.15,1.2,0.2,1.2,0.2,0.7
9/4/19,2019,20199,9,2,,201992,0,E,93,85,85,2.726,7520,146.2681319,,,,,,,,,,,,,,,,7.1,6.3,5.9,0,2.883333333,2.883333333,GB,1204,30212,11250,,,,61,59,,,,,,17.13492503,,0.167692033,18,19,80,83.5,1.2,1.2,1.2,1.5,1.3,1.4,1.2,0.2,1.2,0.2,0.7
9/5/19,2019,20199,9,2,,201992,0,SE,95,85,85,2.682,7040,139.4865672,276,132,4,89.4,6079.5264,282,,2,44.7,6258.336,23,0.56,12.5,501.560928,2,7.2,6.6,5.8,0,2.808333333,3.541666667,CL,940,38385,11250,5760,6240,17900,44,37,67.84188034,,,,,13.10007093,,0.224898603,18,19,80,85,1.3,1.2,1.25,1.5,1,1.25,1.2,0.2,1.2,0.2,0.7
9/6/19,2019,20199,9,2,,201992,0,SE,92,88,88,2.532,7040,147.7565217,,,,,,,,,,,,,,,,7.2,6.9,5.3,0,3.733333333,4.375,NB,884,24941,11250,,,,47,42,,,,,,13.37078293,,0.205430374,18,19,81,84.5,0.2,0.3,0.25,0.1,0.2,0.15,1.2,0.2,1.2,0.2,0.7
9/7/19,2019,20199,9,2,,201992,0,NE,98,88,88,2.494,6240,133.0698795,,,,,,,,,,,,,,,,7.1,6.7,5.4,0,4.175,4.718181818,NB,948,28690,11250,,,,43,40,,,,,,13.48495239,,0.196406039,18,19,101.5,105,0.7,0.7,0.7,0.7,0.8,0.75,1.2,0.2,1.2,0.2,0.7
9/8/19,2019,20199,9,2,,201992,0,NW,95,88,88,2.487,6880,146.7180723,,,,,,,,,,,,,,,,7,7,5.6,0,4.375,5.358333333,NB,888,30281,11250,,,,53,51,,,,,,13.536937,,0.189713835,18,19,82.5,85,0.5,1,0.75,0.6,1.2,0.9,1.2,0.2,1.2,0.2,0.7
9/9/19,2019,20199,9,3,,201993,0.52,SE,94,85,85,2.682,7360,145.8268657,,,,,,,,,,,,,,,,7.2,6.7,5.5,0,4.425,4.533333333,JS,982,35241,11250,,,,52,50,,,,,,13.25486535,,0.187584498,18,19,80,85,0.4,0.9,0.65,0.4,1.1,0.75,1.2,0.2,1.2,0.2,0.7
